state,county,name,totpop,farms,farmsize,farm12,farm39,farm1019,farm2049,farm5099,farm100,farm175,farm260,farm500,farm1000,farmown,farmten,farmman,farmwh,farmwhow,farmwhpo,farmwhte,farmwhma,farmwhct,farmwhst,farmcol,farmcoow,farmcopo,farmcote,farmcoma,farmcoct,farmcost,farms2,farmsbui,acfarm,acimp,totval,farmval,farmbui,farmequi,livstock,farmout,farmlab,farmfert,area,farrepan,livstval,calves,steer1_2,steer2_3,steer3_,bulls,heifers,dcows,otcows,colts0,colts1_2,horses2_,mules0,mules1_2,mules2_,donkeys,lambs,ewes,ramsweth,swine,goats,animsold,animslau,inclrep,bcattle,bcalves,bster1_2,bster2_3,bsteer3_,bbulls,bheifers,bdcows,botcows,bhorses,bcolts0,bcolt1_2,bhorse2_,bmules,bmules0,bmule1_2,bmules2_,bdonkeys,bsheep,blambs,bewes,bramweth,bswine,bgoats,fardairy,dairyval,dairycon,milkprod,milksold,cream,butterpr,butterso,cheesepr,cheeseso,chickens,turkeys,geese,ducks,poultval,poult99,eggs,bees,beesval,honey,wax,woolfl,woolwt,mohairfl,mohairwt,barleyac,barley,buckwhac,buckwhea,cornac,corn,oatsac,oats,ryeac,rye,wheatac,wheat,riceac,rice,kacornac,kacorn,wgrassac,wgrass,milletac,millet,alfalfac,alfalfa,cloverac,clover,otgrasac,otgrass,hayac,hay,forageac,forage,cornstal,clovseed,otgrseed,potatoac,potatoes,swpotac,swpotato,onionac,onions,chicorac,chicory,misvegac,miscvegs,glasland,cottonac,cotbale1,cotbale2,balewt,ginbales,ginbalwt,scotac,scotbal1,scotbal2,scbalewt,sginbale,sginbawt,hempac,hempwt,hempval,flaxsdac,flaxseed,scaneac,scanewt,canesir,csugarwt,sorgcaac,sorgcawt,sorgsir,sbeetac,sbeetwt,mapsirup,mapsugar,tobacac,tobacco,beansac,beans,peasac,peas,peanutac,peanuts,miscac,miscval1,miscval2,bcornac,bromcorn,orchval,applet,apples,apricott,apricots,cherryt,cherries,peacht,peaches,peart,pears,plumt,plums,otfruitt,otfruits,cider,vinegar,dryfruit,grapeval,vines,grapes,wine,foresval,hopsac,hops,cbeanac,cbeans,cbeanval,mseedac,miscseed,pmintac,pmintoil,pmintval,willowac,willows,fruitval,bananat,bananas,citront,citrons,figtrees,figs,guavat,guavas,kakit,kaki,lemont,lemons,limet,limes,olivet,olives,oranget,oranges,pineappt,pineappl,pomelot,pomeloes,otfruit,oliveoil,sfruival,blackbac,blackber,curranac,currants,goosebac,gooseber,raspbac,raspber,strawbac,strawber,otsmfrac,otsmfru,cranbac,craber,nutval,almondt,almonds,coconutt,coconuts,pecant,pecans,walnutt,walnuts,otnutt,otnuts,flowplac,flowpval,flowglas,nursryac,nursrval,irrigats,irrac,irrfarms,irrimpac,irrcanac,irrcanal,irrcanmi,irrcanco,irrditac,irrstrac,irrwells,irrwelac,irrwelco,irrcost,tfarmhom,fhowfree,fhencumb,fhmtgunk,fhrent,fhunk,level,region1,region2,fips
34,1350,MONITEAU,15931,2144,119.2,1,39,74,281,639,691,282,127,10,0,1602,538,4,2112,1296,246,40,4,145,381,32,13,7,0,0,5,7,2144,2069,255533,183348,7671913,5058945,1233500,271300,1108168,1219889,52280,1140,410,2095,1063482,4597,2349,2050,786,306,2182,5774,1557,278,418,5837,503,580,1725,45,2651,3266,332,29267,111,410262,82359,431,555,109,6,0,0,8,24,341,67,594,6,6,582,33,5,0,28,10,41,18,22,1,337,1,1882,98791,64273,1966328,253488,0,329563,99957,8221,3990,109329,4654,4929,1583,43159,84099,571730,781,1527,7480,270,3956,25410,0,0,1,10,0,0,48915,1507640,12664,269300,28,220,25474,278460,0,0,0,0,103,101,978,1059,10,5,5175,5329,18001,19690,928,986,341,442,1559,3326,63,650,44316,79,3407,2,552,0,0,615,27458,10040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,290,0,0,0,0,393,25,30573,0,0,100,50,32,17350,30,319,5,53,2,38,0,0,0,31,14310,19066,108365,44395,88,2,6156,128,24267,264,5575,110,5916,1416,105,13,448,136,6990,1277,13141,34636,329,41699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,2,2790,1,460,9,10030,2,2340,3,3870,,190,0,0,126,0,0,0,0,0,0,0,0,250,210,0,0,0,72,1670,,,,,,,,,,,,,,,2076,804,758,13,499,2,1,4,2,29135
34,1370,MONROE,19716,3217,126,21,51,84,540,967,888,380,245,35,6,2360,835,22,3077,1855,336,75,20,388,403,140,72,19,3,2,24,20,3217,3049,405467,331911,13306218,8523970,1951430,316730,2514088,2050964,64910,2810,666,3116,2420743,7565,4972,5840,2349,477,3890,8894,3702,818,909,12359,1318,1172,2429,290,19388,27355,1834,48950,92,1028339,133883,548,592,124,22,8,1,0,20,408,9,664,7,8,649,46,10,2,34,12,59,27,32,0,489,0,2807,108822,94261,2527296,31661,82,569629,89490,0,0,180505,8225,8183,1340,83428,155332,982930,3714,9917,70180,1590,29283,193300,0,0,0,0,1,20,95877,2579470,8569,190450,139,1130,949,7910,0,0,2,40,65,67,2809,3568,0,0,1126,1266,48233,49440,962,877,1039,1741,357,4,3117,656,51904,77,3758,8,2412,0,0,939,50605,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50,0,0,0,0,364,516,17960,0,0,466,20,51,33670,31,319,2,20,0,0,1,9,3108,19,5790,34280,109919,67302,56,4,6041,818,16470,269,3927,400,5057,876,16,10,169,71,4980,3029,10642,120260,214,30637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3073,14,19430,1,1500,9,12800,5,6360,7,8160,1,550,0,0,4,0,0,0,0,0,0,0,0,11,8,,5,0,0,0,,,,,,,,,,,,,,,3134,1025,1248,40,811,10,1,4,2,29137
34,1390,MONTGOMERY,16571,2264,133.8,7,35,59,349,622,699,255,198,37,3,1651,601,12,2168,1201,339,44,12,301,271,96,54,13,0,0,10,19,2264,2196,302932,207008,7962946,5134040,1302120,229800,1296986,1186344,67280,3120,514,2214,1216344,4828,2504,2737,1736,286,2304,5937,2673,457,397,6925,414,456,1702,104,5363,6569,268,40341,181,437455,84420,555,641,84,33,27,0,1,36,446,14,664,6,12,646,30,4,5,21,5,10,3,7,0,556,0,1993,82540,67907,1904248,41938,5,342451,89171,0,0,182698,5156,8615,1468,74592,108564,703350,1936,6050,33000,190,6914,44180,102,120,12,270,7,60,69553,1718010,14349,277060,38,390,13380,179000,0,0,0,0,4076,3496,716,662,0,0,1301,1314,24733,24442,425,596,409,459,6141,210,220,610,49219,59,2552,12,2283,0,0,704,44911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1570,0,0,0,0,212,23,18300,0,0,30,55,35,23760,25,234,19,195,0,3,10,50,80,30,13600,22315,72864,55895,106,5,1849,213,8790,157,2123,2047,2777,827,32,1,369,40,2190,1409,24551,62047,816,25283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,5,5660,1,510,2,2250,5,6230,9,13030,1,440,0,0,7,0,0,0,0,0,0,0,0,12,12,0,0,0,3,180,,,,,,,,,,,,,,,2242,867,607,159,596,13,1,4,2,29139
34,1410,MORGAN,12175,2013,132.89999,1,46,74,362,466,597,260,171,35,1,1493,511,9,1990,1344,131,4,9,128,374,23,13,1,0,0,1,8,2013,1929,267457,139649,5264420,3104410,951010,180020,1028980,927731,31180,770,612,1964,990976,3986,2896,2342,1344,226,2174,5311,1989,292,385,5302,478,559,1517,97,4547,5837,478,19809,309,327947,72487,165,149,31,3,0,0,0,4,110,1,254,5,5,244,14,0,0,14,0,85,42,42,1,204,0,1699,86046,61822,1708908,195815,0,293179,51379,5243,2798,111165,3548,3822,934,36595,57775,629440,600,1409,6700,70,6390,35275,37,60,4,20,17,90,44944,1202230,7400,149230,50,360,10130,107920,0,0,5,118,1068,1058,3090,4279,0,0,1439,1617,17909,19511,649,715,433,830,280,250,63,516,41987,47,2773,3,729,0,0,490,22278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,1540,0,0,0,0,248,52,21170,0,0,0,0,36,14230,42,412,7,75,1,15,4,46,830,152,38650,12395,70787,25720,138,0,4200,60,18994,17,2121,77,2512,251,116,6,59,36,4490,448,5148,13522,136,45380,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,1,1500,,150,5,6870,1,630,2,1680,1,1160,0,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,,,,,,,,,,,,,,,2010,854,516,127,500,13,1,4,2,29141
34,1430,NEW MADRID,11280,1063,114.6,3,23,71,344,253,178,83,83,17,8,299,744,20,890,229,45,12,19,473,112,173,5,8,0,1,132,27,1063,1026,121805,90635,3514129,2517610,348920,103330,544269,692659,72960,4270,654,999,526603,2690,774,294,131,121,1003,2833,1221,192,219,1869,110,173,2703,30,222,333,57,21955,99,83271,43842,237,353,101,21,0,13,6,25,186,1,229,2,6,221,78,1,1,76,0,0,0,0,0,641,5,733,43126,34268,647860,24633,0,127918,31267,0,0,41509,1483,3302,3644,13501,19849,176360,1643,4165,38840,1440,416,2355,4,10,0,0,0,0,48275,1247050,378,9880,0,0,21905,268010,0,0,0,0,179,172,42,64,75,150,838,1243,1069,1396,635,687,25,175,117,76,0,112,7275,32,2096,2,364,0,0,206,7013,0,3290,1600,1602,530,1831,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,4072,0,0,0,0,1,400,4,36,61,639,0,8,0,0,0,0,0,2083,9039,3895,14,7,128,16,3252,18,385,118,485,208,330,0,3,2,140,58,238,1770,60,14062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,,240,0,0,,290,,120,5,6600,,30,0,0,12,0,0,0,0,40,300,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1090,124,119,40,787,20,1,4,2,29143
34,1450,NEWTON,27001,3043,92.099998,9,65,121,946,949,647,195,97,10,4,1884,1142,17,2991,1446,356,52,17,200,920,52,23,7,0,0,2,20,3043,2967,280406,193560,7396427,5365300,893720,275940,861467,1329324,79140,6560,629,2943,813293,4377,1904,1176,139,234,2086,6150,1399,411,426,7668,159,236,1471,28,234,496,81,15360,63,166952,77128,1050,1191,295,32,14,3,2,55,742,48,1503,37,34,1432,123,4,6,113,12,3,0,0,3,952,14,2483,131216,101192,2572260,36697,263,540478,168165,51,0,147183,2348,2024,3795,43975,66571,1000250,1962,4199,19520,330,604,2984,17,40,0,0,59,380,45350,1067010,11471,248490,82,1260,61711,649380,0,0,0,0,11266,13041,204,249,0,0,3177,4573,6389,8104,591,703,621,881,397,896,164,1270,100082,174,12016,11,2183,0,0,877,35119,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,8180,0,0,0,0,303,141,19404,0,0,0,0,18,11910,44,396,42,495,5,120,0,0,75,18,6580,44744,335769,114172,32,2,4667,224,22306,33,1142,47,5766,736,188,10,450,122,25190,2936,32966,80894,2541,44841,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33782,40,39810,,190,3,3180,8,8740,365,693180,2,1370,0,0,56,0,0,0,0,10700,0,0,0,207,139,,30,0,12,350,,,,,,,,,,,,,,,3072,1111,753,31,1155,22,1,4,2,29145
34,1470,NODAWAY,32938,4490,123.9,24,79,110,705,1445,1315,465,291,49,7,2954,1480,56,4487,2275,606,72,56,849,629,3,1,0,0,0,2,0,4490,4323,556122,486462,30122178,20792940,3573190,718640,5037408,4467336,228160,2540,864,4374,4898679,17110,14761,17572,5447,1130,8729,18270,7183,2130,2279,19740,566,621,1719,65,1944,2851,373,175075,964,2245116,182989,1332,1062,175,12,4,1,3,20,838,9,2068,43,33,1992,59,5,4,50,6,11,4,7,0,2552,17,4012,225780,137683,4982620,489714,1018,909612,383366,770,0,299293,5445,5705,6126,124433,213508,1629260,5286,14296,89980,790,3989,22410,302,700,298,6370,39,380,224722,7841310,28194,721450,1046,13810,5528,55630,0,0,0,0,4954,7744,5315,10815,0,0,6105,10391,43272,70467,1305,2164,506,1249,743,666,5708,2036,170930,54,3912,12,2221,0,0,1303,63019,20390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,52,13105,0,0,0,0,3,1780,23,243,1,7,0,0,0,0,335,1,640,47007,279802,102328,466,8,20658,2606,80702,217,5068,123,28537,2529,3191,185,390,182,3060,6486,70155,288909,2257,55877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10398,37,37170,6,7140,9,11570,15,17120,41,61380,6,5770,0,0,398,0,0,0,0,50,0,0,0,1691,626,2,980,5300,122,6021,,,,,,,,,,,,,,,4429,1140,1769,47,1427,46,1,4,2,29147
34,1490,OREGON,13906,1880,119.6,4,26,84,374,497,639,142,86,24,4,1404,472,4,1880,1242,130,32,4,75,397,0,0,0,0,0,0,0,1880,1838,224877,86426,2462781,1491630,392220,105260,473671,575298,32810,110,787,1765,453059,2484,1751,945,324,130,1291,3626,551,224,245,3159,63,111,1288,23,1829,2210,638,25291,152,94799,53148,225,294,74,12,7,0,3,16,182,0,219,3,3,213,66,1,2,63,1,6,3,2,1,601,3,1481,81361,67701,1192300,28770,578,232474,58160,1364,158,53470,1305,2443,1940,18451,27991,330380,848,2161,8220,370,2876,14380,5,16,0,0,1,3,32022,649110,4442,65270,27,140,14292,103380,0,0,0,0,82,103,281,273,10,17,1167,1294,3155,2622,257,232,314,343,1345,4,0,307,18342,91,5140,5,805,0,0,784,27541,0,597,200,203,514,78,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,41,17372,0,0,0,0,50,28190,32,359,132,1419,28,778,0,0,0,4,3570,12103,160098,23242,38,0,2743,27,165881,122,5895,54,4897,379,367,21,48,32,3180,1622,16593,60163,513,39658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6789,34,18610,0,0,1,940,2,2040,75,100020,1,400,0,0,30,0,0,0,0,50,0,0,0,100,60,0,0,0,0,0,,,,,,,,,,,,,,,1902,1058,287,28,521,8,1,4,2,29149
34,1510,OSAGE,14096,2022,168.7,19,41,52,195,396,595,361,296,62,5,1622,399,1,2007,1464,119,29,1,99,295,15,8,2,0,0,0,5,2022,1922,341103,137186,5559613,3550380,1033350,247000,728883,946236,119180,690,605,1970,695488,4112,1787,591,102,366,2366,5102,2738,236,263,3523,195,300,2828,34,3048,4151,535,23939,34,195002,88427,197,301,51,39,8,9,0,6,182,6,185,5,1,179,35,0,0,35,0,15,6,6,3,250,0,1751,68488,64730,1161904,10265,0,186042,19507,131,794,126499,2206,4847,1527,32491,42802,605870,450,904,5120,310,4733,30291,6,10,23,540,1,10,31506,744870,4738,95160,8,190,37624,512410,0,0,5,100,0,0,35,60,0,0,3033,2805,11060,11468,106,128,6,6,2,1582,0,706,53974,28,1331,2,414,0,0,647,30389,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,46,9624,0,0,0,0,18,11680,1,13,3,40,1,20,0,0,358,1,300,11333,67782,29886,20,2,2697,69,18656,159,2334,50,3303,558,258,20,293,94,12030,627,14299,29433,675,38803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,2,2220,,130,3,3530,,10,6,8140,,270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,96,500,,,,,,,,,,,,,,,2043,916,718,2,405,2,1,4,2,29151
34,1530,OZARK,12145,2029,135.7,2,20,67,223,373,1031,200,102,9,2,1599,430,0,2026,1507,85,6,0,53,375,3,1,0,0,0,0,2,2029,1954,275293,79085,1709698,886470,264040,68310,490878,431341,13180,200,747,1965,475049,3101,1959,1871,742,170,1458,4085,2077,232,194,3610,121,99,961,53,2992,3517,883,22005,201,83126,61071,82,204,65,17,0,5,2,6,103,6,87,3,2,82,9,0,0,9,0,106,96,4,6,316,6,1628,61271,55630,1350110,38885,0,228643,21170,0,37269,42651,1055,2196,2481,15041,20982,220070,358,788,3586,115,4961,19400,2,10,1,15,1,12,32183,457590,2513,33360,231,1434,12025,76830,0,0,0,0,0,0,334,273,2,3,580,563,2558,2375,103,77,90,96,1198,64,0,394,17588,33,1427,2,188,0,0,280,10939,0,2592,665,667,501,610,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,555,9542,0,0,0,0,43,24560,10,105,28,301,5,93,0,0,0,4,1990,9470,57155,19993,9,0,2406,93,38994,19,1333,61,3841,558,209,47,4,4,3010,982,6037,39280,1655,10818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,6,4470,,10,2,2070,,250,1,1170,,50,0,0,122,0,0,0,0,5,0,0,0,295,226,0,0,0,2,15,,,,,,,,,,,,,,,2020,1377,151,29,450,13,1,4,2,29153
34,1550,PEMISCOT,12115,1201,71.5,14,35,192,520,218,131,44,31,13,3,476,721,4,1144,351,102,10,4,522,155,57,10,1,2,0,41,3,1201,1102,85844,47361,1923350,1185130,228290,63320,446610,570329,38920,100,509,1157,428671,2571,1070,306,155,84,1177,2652,989,143,174,1586,67,103,2052,82,176,380,67,15663,196,56070,50793,432,823,262,29,4,167,4,30,327,0,461,3,8,450,554,1,6,547,1,1,0,0,1,1417,33,854,58788,44538,810269,39668,12,160828,38434,0,0,72859,421,2526,3370,16418,22828,265260,775,1521,8880,290,466,2070,0,0,0,0,0,0,26000,842850,92,2200,0,0,324,6760,0,0,0,0,3,4,256,551,435,1165,297,467,218,303,169,278,12,21,7,0,0,131,10034,43,3625,6,1506,0,0,192,10155,160,5990,4034,4084,515,1442,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,535,0,0,0,0,6,4300,4,48,13,182,7,228,0,0,100,0,0,1741,9207,2587,21,0,68,3,4493,387,808,85,1561,255,170,0,0,0,0,407,683,12035,0,25729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,,80,0,0,,170,1,1040,0,0,0,0,0,0,546,0,0,0,0,325,11460,0,0,3,1,1,100,0,0,0,,,,,,,,,,,,,,,1191,328,39,80,729,15,1,4,2,29155
34,1570,PERRY,15134,1936,133.89999,1,16,53,234,510,699,264,133,23,3,1473,454,9,1897,1133,253,67,9,60,375,39,11,9,0,0,3,16,1936,1916,259259,139945,5878980,4022610,952450,252230,651690,1074430,61670,1900,468,1925,623270,2730,1223,732,172,190,1441,3730,940,282,292,3757,145,194,2178,27,2703,4563,385,28462,57,154414,94346,410,450,80,20,11,7,4,39,281,8,366,6,10,350,52,1,9,42,6,70,23,45,2,1254,3,1688,73666,63022,1168984,66025,136,187218,27316,1406,0,106206,2743,2940,1320,26972,53803,584520,779,1448,16330,370,4997,34979,10,20,12,150,0,0,27406,814330,6782,145910,5,30,46835,669490,0,0,0,0,37,35,307,337,6,20,5168,6826,3721,5542,1667,2776,357,513,2522,1091,4,564,46792,82,5329,6,1086,0,0,305,17321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,82,12963,0,0,0,0,15,10900,45,404,229,2563,0,3,0,0,0,5,2480,22500,84765,48573,31,1,1804,472,37530,1607,6523,1719,3241,535,15,1,542,370,21770,1088,5182,35800,1246,57988,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652,7,3780,,160,2,2560,1,1030,6,8060,4,3420,0,0,6,0,0,0,0,4,10,0,0,100,10,0,0,0,0,0,,,,,,,,,,,,,,,1925,907,545,29,429,15,1,4,2,29157
34,1590,PETTIS,32438,2935,139.2,12,115,151,482,681,764,349,298,71,12,1928,986,21,2808,1379,451,24,20,409,525,127,43,30,1,1,18,34,2935,2824,408515,344869,14872232,10256860,2170850,316640,2127882,2237849,143480,4790,685,2866,2060175,7889,5814,5626,4521,465,3477,8252,3797,592,780,10658,691,672,2539,155,2375,3742,178,46820,383,896468,96440,1324,756,79,8,0,1,0,12,651,5,1547,9,11,1527,108,0,30,78,8,1,0,0,1,517,5,2475,197488,120680,3016165,209004,5353,593069,245107,37740,0,163173,5774,3283,1990,62109,118843,934010,1921,5598,26613,256,3959,23754,1,3,40,900,7,40,121167,3341740,13447,258580,32,360,20867,181820,0,0,135,4166,5934,5392,2361,3335,20,30,6139,7925,34399,37251,1128,1570,1736,4476,6012,592,3922,1124,92174,80,7650,14,2642,0,0,1452,69199,29900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5462,23480,0,0,0,0,494,966,22335,0,0,0,0,26,5860,35,372,4,50,0,0,1,24,350,455,161150,22408,186393,35443,50,0,10413,577,32479,506,11334,266,8638,885,532,77,176,48,50,2628,32130,100008,355,37458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15320,76,111660,,280,3,2070,5,5870,95,152960,1,1020,0,0,10,0,0,0,0,0,0,0,0,20,20,13,6150,33400,57,1105,,,,,,,,,,,,,,,2887,1063,845,25,949,5,1,4,2,29159
34,1610,PHELPS,14194,2013,126.3,11,28,45,342,557,655,216,136,21,2,1468,524,21,2006,1324,96,42,21,140,383,7,4,2,0,0,0,1,2013,1963,254286,106241,3210996,2016140,497000,124170,573686,627215,21990,660,677,1881,546748,2855,1882,1546,798,190,1593,4395,1487,137,263,3923,219,264,1045,37,3417,4262,502,19995,233,138244,55741,287,302,66,1,1,2,2,10,220,0,303,4,4,295,20,0,1,19,3,3,1,2,0,542,1,1634,88101,78000,1201850,15960,0,187792,53697,0,0,97013,2261,3040,2326,25277,44420,518750,604,1661,6990,230,4812,22135,43,90,15,410,5,30,29122,616480,6208,93770,147,1030,10817,95550,0,0,0,0,112,97,244,247,16,10,762,804,14810,14832,247,234,62,123,576,62,38,432,25057,34,2006,1,213,0,0,370,17511,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,61,13780,0,0,0,0,14,7260,36,354,30,324,0,12,0,0,0,8,2220,25283,116878,69430,7,0,1078,140,14520,104,2174,201,1521,382,333,10,204,43,22200,871,12600,27836,993,34096,0,0,7,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,3,2600,,270,8,4990,1,550,9,12330,1,480,0,0,0,0,0,0,0,0,0,0,0,0,0,6,350,0,24,1000,,,,,,,,,,,,,,,2023,999,433,33,533,25,1,4,2,29161
34,1630,PIKE,25744,2873,138.3,21,73,101,429,724,850,358,257,51,9,2107,745,21,2675,1598,366,15,18,191,487,198,87,41,0,3,6,61,2873,2807,397274,294947,12312567,8091890,2017650,311980,1891047,1945630,139830,2420,620,2761,1810992,7088,4534,3612,976,591,3606,8595,3987,730,832,10333,522,724,2088,191,8980,11437,683,44070,117,651139,105177,810,867,142,13,37,0,3,16,653,3,952,11,6,935,20,3,0,17,5,22,0,0,22,334,7,2437,156271,100167,2714706,320408,515,465253,156924,204,0,172000,8143,5990,2281,72697,142297,889020,3064,7358,42690,610,12213,73715,9,40,6,240,1,20,78302,2374810,12893,296480,67,470,33161,395240,0,0,2,45,480,410,592,699,0,0,1957,2361,36769,37219,1742,2119,662,881,858,156,572,572,46924,74,4808,9,1623,0,0,1244,62246,12450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,300,0,0,0,0,185,25,13865,0,0,107,530,45,15710,81,804,57,779,0,0,0,0,950,30,15740,72592,181526,171579,312,63,4642,365,34471,818,15171,999,11221,2164,147,129,366,100,5090,3246,15131,141004,42,58110,0,0,0,0,0,4,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6912,30,39180,3,2010,7,11600,20,23350,30,47810,1,540,0,0,48,0,0,0,0,1,0,0,0,140,140,2,1568,10660,1523,40683,,,,,,,,,,,,,,,2911,1191,837,56,809,18,1,4,2,29163
34,1650,PLATTE,16193,2042,128,6,40,67,358,542,608,262,136,21,2,1359,674,9,2013,1071,249,30,8,339,316,29,5,4,0,1,8,11,2042,1963,261435,182567,12768640,9019870,1711430,326960,1710380,1845315,137040,2520,410,1949,1648057,6136,3688,2626,1234,399,2440,5922,3259,630,618,7881,435,386,2074,94,2669,3430,665,62134,269,713604,105488,383,315,45,0,2,0,0,2,266,0,455,2,2,451,19,1,0,18,5,2,0,2,0,506,2,1743,109206,76677,2047203,172170,50,356586,109163,52,0,141382,4603,2814,1408,57472,96311,828240,1866,4851,27820,820,4136,28952,0,0,1,10,0,0,64382,2453000,3539,89470,45,560,39838,607640,0,0,1,40,95,204,1161,2266,40,68,7855,13551,4922,8053,772,1343,262,587,673,328,0,877,88865,30,3039,6,717,0,0,939,37189,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,98,4635,0,0,0,0,64,59650,36,345,0,1,0,0,0,0,0,1,600,27770,338567,50278,143,0,4278,351,21880,664,8566,157,7403,1025,397,21,85,28,1310,3293,32327,122897,353,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7767,22,23140,,270,5,2750,14,11610,50,100910,3,5870,0,0,23,0,0,0,0,25,170,0,0,15,11,,100,660,148,2800,,,,,,,,,,,,,,,2015,778,567,18,646,6,1,4,2,29165
34,1670,POLK,23255,3673,98.199997,17,57,119,945,1209,859,303,149,12,3,2577,1087,9,3662,2012,481,74,9,137,949,11,9,0,1,0,0,1,3673,3589,360871,234426,7500069,4766860,1128020,254460,1350729,1266691,30590,1830,633,3577,1277227,5587,2790,1994,638,318,2709,7683,1809,661,608,11268,527,569,1664,83,5380,6715,588,32920,204,337799,96655,553,835,181,13,64,0,2,40,533,2,627,13,8,606,10,2,1,7,3,11,3,7,1,715,3,3117,119411,108028,2611260,8144,18,528837,91215,0,0,196184,7253,5699,2969,69179,109141,928640,1489,4323,16600,1300,7765,46650,12,40,10,60,11,70,76505,1512930,19303,449130,44,360,23907,242390,0,0,15,140,1155,1124,1764,1838,1,2,1470,1654,25670,27568,295,353,339,638,1117,25,389,857,59626,58,3222,23,2423,0,0,1852,57963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,550,0,0,0,0,357,679,11340,0,0,0,0,49,22250,57,570,12,134,2,48,0,0,240,70,17250,37030,255726,95603,45,7,6860,1314,22309,90,1009,375,6363,1236,374,10,514,119,60160,1962,8664,51469,36,28250,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4520,22,16120,,160,8,11770,15,11000,18,22340,1,610,0,0,142,0,0,0,0,0,0,0,0,619,272,1,20,0,0,0,,,,,,,,,,,,,,,3657,1517,987,24,1116,13,1,4,2,29167
