state	county	name	farms	totpop	farm09	farm1019	farm2049	farm5099	farm100	farm500	farm1000	farmsize	farmown	fa09ow	fa1019ow	fa2049ow	fa5099ow	fa100ow	fa500ow	fa1000ow	farmten	fa09te	fa1019te	fa2049te	fa5099te	fa100te	fa500te	fa1000te	farmsc	fa09sc	fa1019sc	fa2049sc	fa5099sc	fa100sc	fa500sc	fa1000sc	farms2	acimp	acunimp	farmval	equipval	livstock	farmout	farmfert	sheep	sheepmer	sheepeng	sheepoth	lambs89	lambscon	lambssla	lambskil	lambsdie	fleeces	fleeclbs	cattle	oxen	cows	otcattle	cattpure	catthalf	cattcom	calves89	calvesol	calvesla	calvedie	milk	butter	cheese	horses	mules	asses	foals89	mulefo89	assfo89	swine	swinecon	swinedie	chickens	turkeys	geese	ducks	eggs	honey	wax	barleyac	barley	buckwhac	buckwhea	cornac	corn	oatsac	oats	ryeac	rye	wheatac	wheat	cottonac	cotton	cottseed	coseedva	flaxac	flaxseed	flaxstrw	flaxfibr	flaxval	hempac	hemp	csugarac	csugar	cmolas	ssugarac	ssugar	smolas	msugar	mmolas	hayac	hay	clovseed	grasseed	riceac	rice	tobacac	tobacco	hopsac	hops	canapeas	cowpeas	beansdry	brcornac	bromcorn	peanutac	peanuts	ipotatac	ipotato	spotatac	spotato	apples	appltree	apricots	apritree	cherries	chertree	peaches	peactree	pears	peartree	plumprun	plumtree	mgardval	horttrac	almondac	bananaac	citronac	cocnutac	figac	guavaac	kakiac	lemonac	limaac	madnutac	oliveac	orangeac	pecanac	pineapac	pomeloac	htreesb	almondtb	bananatb	citrontb	cocnuttb	figtb	guavatb	kakitb	lemontb	limetb	madnuttb	olivetb	orangetb	pecantb	pineaptb	pomelotb	htreesnb	almondtn	citrontn	cocnuttn	figtn	guavatn	kakitn	lemontn	limetn	madnutnb	olivetn	orangetn	pecantn	pomelotn	orangac2	oranges	orangepr	orangval	vinebac	vinenbac	grapeyld	grapeval	grapetab	grapewin	wine	wineval	raisin	raisinpr	vineyval	vineyemp	irrigats	irrac	farmown1	area	farmarea	cerealac	alfalfac	pctownir	irrvalac	farmfams	farmown2	farmfree	farmencu	farmrent	faown80	farent80	valfaenc	valfamtg	intfarm	region1	region2	fips	level
13	1150	WASHINGTON	3901	45690	199	205	445	1009	2012	26	5	116	3155	164	178	380	848	1558	22	5	334	30	16	43	84	159	2	0	412	5	11	22	77	295	2	0	3901	343226	108368	16854880	871770	2485970	3086890	23563	73931	50206	20330	3395	33435	15431	1182	593	4825	62197	370074	34888	388	20885	13615	838	8984	25066	17952	13173	832	652	8384566	1753211	101767	13248	27	6	1165	9	3	17584	6531	591	156156	20118	2942	5036	660183	84922	1638	177	3452	2194	30112	12467	350832	29735	718823	10314	133634	244	3756	0	0	0	0	60	497	54	11715	1429	18	9	0	0	0	0	0	0	17091	3048	112531	133380	1	344	0	0	0	0	0	0	1606	61	3318	0	0	0	0	19031	1566676	0	0	85181	154655	0	22	33	1810	7	887	4251	7080	498	3135	9458																																																																			451594	55131				3865	3063	1652	1411	802	3590	627	5742076	2870865	154580	2	1	36115	1
13	1170	WAYNE	4882	49729	349	466	1041	1783	1238	5	0	70	3760	301	424	873	1303	855	4	0	269	25	18	59	109	58	0	0	853	23	24	109	371	325	1	0	4882	296847	46807	22234940	1096430	2416640	3296386	84600	29883	7506	19138	3239	14967	7777	392	172	1630	23139	132413	26450	374	17090	8986	817	4114	21519	14705	11350	573	462	8030024	1941475	25628	16961	106	3	1480	9	1	23822	9869	707	206039	10389	1616	6703	1069224	60020	755	21379	502760	2767	39812	23447	690637	27053	860956	1518	22211	30181	520527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	1655	570	768	59360	84494	1298	730	0	0	330	340996	58	28953	283	24	24306	0	0	0	0	6400	323091	0	0	1030381	659890	3	89	1646	13888	4355	33128	16313	28618	1109	11847	133654																																																																			343654	106345				4975	3764	1775	1989	1211	4211	865	8443823	3777360	216571	2	1	36117	1
13	1190	WESTCHESTER	2695	146772	84	363	655	787	793	11	2	78	2138	49	319	520	637	602	9	2	441	35	38	112	117	137	2	0	116	0	6	23	33	54	0	0	2695	158903	52587	29536100	699070	2241870	2937080	45359	1508	213	860	435	984	415	79	13	75	862	4913	28039	1865	21988	4186	916	2418	24705	17990	17253	156	461	13126351	586199	360	7272	99	8	236	1	1	8846	4169	426	153767	6508	668	9499	636358	16851	185	87	2429	291	3543	7106	242690	5653	142939	2825	38925	395	5392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	10	65645	78345	4	3	0	0	0	30	0	0	121	16	751	0	0	0	0	3067	202395	1	25	578679	364333	0	78	521	2560	2125	9020	7312	16308	36	505	85863																																																																			211490	16357				2695	1838	1277	561	857	2385	606	3798831	1400511	74551	2	1	36119	1
13	1210	WYOMING	3614	31193	115	192	524	1181	1599	2	1	99	3003	104	171	472	1021	1233	1	1	254	9	12	29	76	127	1	0	357	2	9	23	84	239	0	0	3614	277073	79807	16214520	709840	2047960	2532000	82354	36724	21203	13089	2432	15640	5359	183	177	1519	30681	204278	32660	239	22919	9502	393	4216	28051	17986	13171	962	481	10235853	965356	55380	12083	67	2	908	1	2	10958	6315	600	113703	3650	1538	2658	875986	74878	236	14164	321442	3025	53944	2791	108961	29083	842995	203	3931	10389	191421	0	0	0	0	605	4063	223	0	5858	0	0	0	0	0	0	0	0	476792	15090	80446	105134	56	270	0	0	0	0	21	10800	1141	89	105187	0	0	0	0	6220	531229	0	0	39880	386155	0	79	37	5810	4	6827	798	27861	52	4617	4601																																																																			356880	59655				3614	2917	1654	1263	697	3246	556	5378553	2190829	126495	2	1	36121	1
13	1230	YATES	2473	21001	239	279	369	765	814	7	0	79	2043	217	257	326	638	600	5	0	61	7	4	9	21	20	0	0	369	15	18	34	106	194	2	0	2473	155383	40872	13152780	591240	1265650	1895840	43101	43120	34587	5683	2850	17888	8205	346	119	1723	34352	217879	10651	111	5741	4799	115	2863	7673	4251	2499	171	152	3178161	773705	14290	7962	74	2	498	1	0	8967	4941	238	91920	2565	378	1671	615087	67068	623	16877	379595	3046	53481	9317	328853	14775	411803	6976	108425	14337	269811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010	1110	38944	54419	2131	600	0	0	0	0	25	15400	466	138	6442	1	150	0	0	1927	111183	0	0	220127	191184	3	125	1067	7520	15226	63523	13498	17496	4456	19106	47728																																																																			196255	65328				2473	2016	955	1061	457	1927	352	4901003	2217821	131992	2	1	36123	1
13	0	NEW YORK	226223	5997853	13166	15779	36955	67835	91323	972	193	97	180472	11425	13715	31506	55221	67678	767	160	19725	1177	1292	2988	5532	8620	97	19	26026	564	772	2461	7082	15025	108	14	226223	16389380	5572182	968127286	46659465	124523965	161593009	3627726	1528979	630572	630547	267860	790541	461533	18735	14527	68330	1187120	6715686	2131392	37293	1440230	653869	32053	327972	1771367	1238593	774197	48882	45363	663917240	98241813	4324028	664430	4386	250	48954	240	89	843342	394715	40072	8421667	402642	80403	301419	45807106	4281964	66654	349311	8220242	280029	4675735	493320	15109969	1417371	38896479	236874	3065623	462561	8304539	0	0	0	0	2922	21307	1612	15826	36880	47	25	0	0	0	114	0	8305	10485623	457658	5243010	6675658	18663	19423	0	0	8629	9316135	36670	20063029	177835	50891	1111510	993	450380	8	106	357464	24616736	26	2281	8493846	14428381	281	6540	44298	391446	169976	1014110	588767	1173206	73411	504365	3400172																																																			43350	7650	1.75	70	60687	15172	2528250	.5	0	0	20400000	25500					21961562	3239466				226632	174652	97509	77143	51980	201186	39872	309352398	134960703	7637425	2	1	36000	2
14	10	ADAMS	3336	33486	241	394	672	768	1253	8	0	83	2282	205	330	545	526	670	6	0	135	30	26	37	23	19	0	0	919	6	38	90	219	564	2	0	3336	226116	49130	11702920	575750	1445515	1801340	82270	7446	399	3121	3926	4005	1558	44	64	448	5215	37433	25192	43	13720	11429	264	2780	22148	11726	7572	926	709	4689048	1313185	1100	10102	1321	7	1058	12	0	27543	16450	2741	223995	10687	1050	6085	1405674	17758	310	11	161	119	1532	35811	1215682	25159	633705	3782	40979	44450	620460	0	0	0	0	15	116	5	90	145	0	0	0	0	0	13	0	954	0	0	52924	71044	1979	1490	0	0	13	16649	0	0	151	129	38	4	1783	0	0	959	72135	53	4899	100443	105549	1	69	1080	4747	11379	42505	1957	2750	16	489	926																																																																			275246	109332				3336	2242	1471	771	1094	2704	910	2695273	1125649	63361	2	1	42001	1
14	30	ALLEGHENY	5343	551959	623	646	1125	1548	1398	2	1	68	3634	445	456	757	1088	885	2	1	1488	169	184	332	400	403	0	0	221	9	6	36	60	110	0	0	5343	292742	69372	47079330	1197050	2593210	4380880	90984	20665	16592	2480	1593	5273	2096	272	362	527	17182	94747	34954	53	23010	11891	973	7694	26287	16755	12992	564	832	9977643	2102964	9196	15179	272	6	940	6	3	24413	14598	2092	233701	9900	2963	7148	953540	23089	48	24	470	193	2089	23515	757837	31881	964983	4954	63659	19311	316002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	68	78616	100801	234	68	0	0	1	750	0	0	378	200	548	0	0	0	0	9506	735672	4	558	597638	349310	18	61	5508	21204	3984	25221	19444	24497	285	9493	375357																																																																			362114	79878				5343	3525	2946	579	1818	3930	1600	3857057	1234464	72026	2	1	42003	1
14	50	ARMSTRONG	4127	46747	251	263	642	1362	1595	12	2	89	3291	222	233	555	1102	1168	9	2	259	22	15	37	70	114	1	0	577	7	15	50	190	313	2	0	4127	273121	92727	12376767	527740	1798480	1485170	27896	32846	7471	9831	15544	15700	8189	361	826	1388	23118	107687	31136	61	14023	17052	490	3048	27598	10558	7806	1118	665	5584991	1527408	282	12549	236	6	1675	13	1	35705	15332	2393	181579	11665	2559	7322	773071	38017	420	21	310	5065	52128	21031	628955	29716	735516	10515	112420	21301	256628	0	0	0	0	6	21	0	0	19	0	0	0	0	0	95	0	6988	405	362	49391	59381	4555	1704	0	0	1	405	0	0	5	0	395	0	137	0	0	2217	102523	0	116	288010	206069	2	162	1008	18919	1505	29295	2140	5949	112	4108	4232																																																																			365848	87649				4127	3155	2761	394	972	3339	687	1301998	341557	19087	2	1	42005	1
14	70	BEAVER	2672	50077	114	149	460	829	1113	6	1	94	2075	93	120	374	661	822	4	1	390	19	22	56	103	189	1	0	207	2	7	30	65	102	1	0	2672	192142	58803	13707310	473650	1438800	1659560	18089	42436	37579	3363	1494	9407	1436	625	481	1555	35885	199644	21893	59	12333	9501	366	3940	17587	10228	7375	518	419	5572197	1115100	7300	8361	54	6	817	3	0	18661	8810	712	139050	5448	3082	4721	563970	24651	136	31	792	314	3227	15097	556841	17713	534568	1697	20648	13500	200706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	808	0	62	44088	60075	715	690	0	0	0	30	0	0	115	0	204	5	3000	0	0	2746	182817	0	12	271490	183114	0	11	420	5049	2707	25546	2040	3375	183	3693	24093																																																																			250945	48352				2672	1978	1578	400	694	2099	554	2046561	636514	37415	2	1	42007	1
14	90	BEDFORD	3220	38644	90	84	301	714	1999	31	1	138	2433	82	71	247	538	1467	28	0	135	8	8	12	29	76	1	1	652	0	5	42	147	456	2	0	3220	252332	192733	9223864	472600	1403509	1360480	25732	26508	1238	4292	20978	12391	4124	658	360	1277	17593	89079	29075	131	11323	17621	208	1533	27334	8478	4655	1314	975	3378733	945062	580	10754	200	12	1497	22	2	22418	13458	3062	155274	11267	1279	4678	576313	42841	1106	251	5075	4783	46467	24245	770594	16988	417181	10476	94506	27598	378088	0	0	0	0	1	3	0	0	3	0	0	0	0	0	0	0	0	8228	586	34787	47163	1334	1148	0	0	0	205	0	0	7	7	259	0	25	0	0	2096	110059	6	886	237416	173787	6	45	4153	10247	1736	14549	3673	4015	651	6114	280																																																																			445065	84341				3220	2404	1856	548	816	2493	747	1480316	548290	31628	2	1	42009	1
14	110	BERKS	6952	137327	728	1024	1774	1687	1737	2	0	64	4665	577	823	1373	1053	837	2	0	832	130	160	242	192	108	0	0	1455	21	41	159	442	792	0	0	6952	385449	57864	33375610	1422630	3337840	4310210	115819	2729	565	652	1512	1633	701	20	39	251	1615	9351	52533	44	39561	12928	379	1869	50285	30636	22425	3396	1860	14120606	2078845	47595	18682	2420	17	1638	27	4	43828	30454	7046	449429	21675	2553	14060	2431372	25134	512	5	110	89	752	53182	1822767	48806	1193747	31688	387911	56417	942532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108221	139725	380	714	0	0	100	66026	0	0	40	33	63	1	961	0	0	6807	558479	1	221	173875	256963	1	80	188	7918	1132	19880	3674	10278	37	710	61229																																																																			443313	190187				6952	4648	3182	1466	2304	4924	1923	6344537	2930011	153932	2	1	42011	1
14	130	BLAIR	1490	70866	39	73	216	391	762	6	3	112	977	36	69	180	278	407	5	2	83	1	3	15	20	43	1	0	430	2	1	21	93	312	0	1	1490	114459	52482	6732620	300880	826550	1020350	13599	9219	1277	928	7014	3705	1496	206	204	379	6267	39935	15566	29	6819	8718	136	1427	14003	5473	3521	550	548	2349347	596239	0	5178	109	3	614	9	0	9950	5975	1040	71740	4297	823	2813	316676	15529	166	1074	27227	1025	10916	13063	481113	9841	282257	3081	34488	18057	293837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	150	1337	108	22728	29709	362	228	0	0	0	0	0	0	13	12	224	0	10	0	0	1762	103329	7	437	82497	85247	10	142	950	6528	203	4395	1689	2626	371	3094	16825																																																																			166941	46141				1461	841	699	142	620	1045	491	612652	267251	15682	2	1	42013	1
14	150	BRADFORD	6415	59233	191	245	966	2523	2471	17	2	93	5262	165	219	830	2128	1906	13	1	413	12	16	48	141	195	1	0	740	14	10	88	254	370	3	1	6415	454215	142446	20171450	1053990	2905600	3423530	9775	44345	4568	17857	21920	25218	15141	273	392	1792	29367	138125	59256	997	35447	22812	654	6614	51988	29793	17456	1247	1210	15750873	4657047	5220	17485	133	8	1530	6	2	22073	11459	1138	204760	10946	2860	5903	1051278	199227	2839	1575	30044	30099	506412	12884	341277	47830	1325852	5579	68993	6652	96219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63478	4132	139588	163959	46	205	0	0	371	538179	0	0	12	31	679	0	250	0	0	6144	275980	0	0	83671	220221	0	50	307	11112	964	30822	5779	11989	246	6360	7027																																																																			596661	104619				6359	5048	3211	1837	1311	5692	966	5934946	2286776	131549	2	1	42015	1
14	170	BUCKS	6364	70615	620	869	1625	2302	947	1	0	56	4571	508	723	1283	1548	508	1	0	1006	97	121	234	372	182	0	0	787	15	25	108	382	257	0	0	6364	321566	34866	30489270	2089750	3328280	5411370	317201	2702	631	846	1225	2335	1842	28	12	171	2064	10197	41071	64	34414	6593	315	2943	37813	32124	28547	1181	1030	15803431	1494644	10620	16448	1493	6	561	16	0	37181	16581	3065	457289	14126	2011	17900	1956813	12373	306	23	284	116	1074	46495	1533865	34648	924044	16726	194271	30205	548085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106999	149684	2	135	0	0	330	325280	0	0	20	0	254	1	593	1	14	6959	556065	27	2350	283294	246078	16	233	750	9614	16599	82847	4105	12852	60	897	183596																																																																			356432	128213				6364	4558	2324	2234	1806	4963	1530	11797987	6375319	317643	2	1	42017	1
14	190	BUTLER	5364	55339	204	289	967	2083	1815	6	0	82	4457	169	251	861	1752	1421	3	0	529	27	26	64	179	231	2	0	378	8	12	42	152	163	1	0	5364	330703	108838	20056385	808860	2348565	2036770	28273	52364	10766	19937	21661	23436	11578	660	558	1629	38512	180423	36931	145	19658	17128	653	6131	30147	15173	11821	801	567	7673950	1941063	1898	14654	164	3	1660	5	0	35980	19063	1446	216781	12327	5356	6682	994080	60096	489	55	1129	7352	84382	21869	622241	36620	1024533	11405	135274	16544	213503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	511	30	696	76117	96937	1786	1094	0	0	0	145	0	0	3	33	480	1	60	0	0	5069	278592	0	50	449622	284500	2	265	631	10935	2764	42260	1851	4387	200	2563	9083																																																																			439541	93845				5364	4371	3790	581	993	4500	884	2175427	690423	38874	2	1	42019	1
14	210	CAMBRIA	2241	66375	54	97	321	819	942	6	2	100	1911	48	92	279	697	789	4	2	150	4	4	20	53	68	1	0	180	2	1	22	69	85	1	0	2241	128534	96462	6852230	380870	839445	890870	23217	14130	1812	626	11692	6895	2766	731	300	640	9705	39255	18560	72	8280	10208	62	596	17902	6800	4115	847	459	2690303	657487	2430	5961	122	10	821	5	2	8414	6481	1036	63481	2901	806	1489	286837	17629	423	114	1719	3635	51309	6980	212467	13240	329189	2886	35386	5961	74840	0	0	0	0	1	8	0	0	8	0	0	0	0	0	0	0	0	17583	5873	37601	45096	153	367	0	0	0	0	0	0	3	24	352	0	0	0	0	2268	81120	0	16	32865	117627	0	74	351	7816	11	1987	653	3073	24	1780	11636																																																																			224996	32816				2241	1948	1691	257	293	2055	382	1000677	332564	18945	2	1	42021	1
14	230	CAMERON	339	7238	25	21	60	114	117	1	1	91	315	25	20	54	108	107	1	0	11	0	0	5	2	4	0	0	13	0	1	1	4	6	0	1	339	12413	18511	677010	23360	95950	115670	488	1337	48	398	891	523	242	95	49	54	854	3694	1655	48	764	843	0	88	1567	509	182	68	48	311200	73587	0	451	7	0	19	0	0	427	212	54	8065	348	95	293	32558	13138	761	1	27	286	4367	163	4856	607	15998	34	374	136	1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4173	4744	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	318	19952	0	0	6312	10000	0	0	18	387	0	19	38	341	0	122	446																																																																			30924	1227				339	276	205	71	63	198	46	132129	45199	2654	2	1	42023	1
14	250	CARBON	982	38624	43	100	259	316	253	8	3	87	893	38	90	244	287	224	7	3	60	5	9	13	19	14	0	0	29	0	1	2	10	15	1	0	982	42753	42657	2708820	155980	292510	456950	42258	194	8	117	69	84	39	0	1	14	116	504	5429	21	3306	2102	210	1451	3768	2625	1596	454	152	1174340	280549	3489	1984	151	0	1008	2	0	3482	2491	865	42169	1687	199	1277	237381	7610	218	6	128	677	8727	4057	92765	4191	96283	5513	56373	1529	20663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12076	14028	7	76	0	0	0	0	0	0	2	0	11	0	0	0	0	1353	60368	0	0	10920	35808	0	3	265	2431	128	3131	370	1673	7	113	1041																																																																			85410	15973				982	839	640	199	143	787	102	520594	197446	11218	2	1	42025	1
14	270	CENTRE	2180	43269	65	90	255	521	1233	13	3	120	1376	57	84	222	363	636	11	3	79	4	3	8	20	44	0	0	725	4	3	25	138	553	2	0	2180	180245	81876	9058030	457960	1247920	1504540	22551	16806	1766	5546	9494	7963	3064	234	218	779	11161	63955	23729	18	9368	14343	175	1198	22356	7414	3347	1324	821	3546147	886043	1506	8582	238	4	1267	7	2	21815	10145	1970	113476	6126	946	3479	554120	24217	449	1880	46697	1215	15476	22914	846326	16294	515471	3233	34155	31008	495074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	35927	47865	256	574	0	0	6	7410	0	0	0	0	112	0	0	0	0	2122	136414	7	81	85976	99011	3	23	2515	10069	312	6056	1640	2960	214	2790	1020																																																																			262121	76544				2180	1316	974	342	864	1605	795	1769451	600717	35294	2	1	42027	1
14	290	CHESTER	6119	89377	619	745	1258	1663	1827	7	0	72	4466	507	583	983	1192	1196	5	0	1094	102	131	207	307	345	2	0	559	10	31	68	164	286	0	0	6119	384472	53773	36683210	1706380	3894500	5863800	333955	11157	4002	4050	3105	6910	5440	270	117	516	6862	38363	61311	591	49349	11371	1502	6948	52861	41640	34174	1099	2385	19945366	1628235	6127	19264	1104	7	1051	22	1	35577	15743	2716	400028	37064	3004	21164	1601308	15567	224	5	190	56	837	45206	1958962	34070	868304	1358	19415	42639	882383	0	0	0	0	2	9	0	0	9	0	0	0	0	0	4	0	307	0	0	109507	161823	11	191	0	0	718	679265	0	0	30	0	114	2	2100	0	0	5545	452460	31	2587	124919	162884	0	143	254	6647	4449	44686	2667	11501	31	2046	25092																																																																			438245	123334				6119	4095	1963	2132	2024	4662	1454	13285849	6394134	331136	2	1	42029	1
14	310	CLARION	3115	36802	134	172	475	1166	1163	4	1	87	2565	119	157	432	976	876	4	1	146	6	8	21	42	69	0	0	404	9	7	22	148	218	0	0	3115	185846	84719	9284110	439300	1282676	1217830	34530	21884	1809	9266	10809	8741	2813	353	272	546	14122	71065	25693	200	9914	15579	228	3209	22256	7850	4825	1280	627	3639091	978134	0	8664	78	3	490	11	0	16449	10212	1310	110870	7756	1240	2077	514952	19115	162	62	1560	3841	42638	13297	450458	23480	671321	4711	49686	12876	144403	0	0	0	0	5	33	1	1	44	0	0	0	0	0	39	0	2632	0	20	43794	52967	858	1691	0	0	0	20	0	0	2	0	398	0	0	0	0	1743	80124	0	0	90170	145622	0	71	77	10507	11	24835	1091	3520	4	1205	1363																																																																			270565	58267				3115	2548	2195	353	567	2679	468	879480	291039	15998	2	1	42031	1
14	330	CLEARFIELD	2812	69565	97	131	470	931	1166	12	5	95	2497	92	122	438	837	991	12	5	111	3	4	10	32	62	0	0	204	2	5	22	62	113	0	0	2812	151730	114187	9247540	451500	1016390	1160450	20138	18784	1408	2857	14519	8336	1826	975	362	533	13700	55255	22432	213	9008	13211	150	1387	20895	5982	3147	1144	505	3135612	823958	102	5844	127	6	324	11	5	10900	7511	2164	99848	7497	1652	2084	439209	39364	625	56	955	6044	81594	11008	363050	15066	382058	5490	64145	6142	74787	0	0	0	0	1	5	0	0	8	0	0	0	0	0	1	0	65	20	120	43515	53000	83	191	0	0	0	0	0	0	5	2	47	0	0	0	0	2261	116311	0	4	39306	142334	0	128	62	8843	50	2599	494	2954	17	1828	6686																																																																			265917	43806				2812	2396	2146	250	416	2419	311	911838	304888	17601	2	1	42033	1
14	350	CLINTON	1162	28685	41	73	198	324	509	14	3	115	881	39	66	178	242	341	12	3	48	2	3	8	12	23	0	0	233	0	4	12	70	145	2	0	1162	69127	64058	4458720	227710	526580	770910	11497	3216	363	1046	1807	1711	757	152	60	207	2265	13340	9799	18	4447	5334	101	854	8844	3447	2026	616	364	1457019	414170	1880	3516	33	3	570	1	1	8194	4593	820	57620	3738	652	2050	194982	20374	822	404	9555	1110	15049	8676	288630	7980	242834	1361	15881	9511	161598	0	0	0	0	2	16	0	0	30	0	0	0	0	0	4	0	258	0	4	14969	20984	64	233	0	0	425	510041	0	0	1	0	20	0	0	0	0	1420	85804	0	4	27364	56148	0	117	891	5856	500	10762	975	2303	55	1601	5049																																																																			133185	29042				1151	861	647	214	290	849	259	842379	319808	18533	2	1	42035	1
14	370	COLUMBIA	2415	36832	79	124	394	963	852	3	0	86	1830	68	107	355	730	567	3	0	57	7	6	9	18	17	0	0	528	4	11	30	215	268	0	0	2415	149782	57739	7414020	531150	975793	1049198	81309	5439	2358	559	2522	2927	1083	164	57	324	3759	21034	12520	115	7021	5384	182	1619	10719	5855	4395	609	374	2626216	734431	147	6654	310	4	2895	4	5	18224	9375	2087	125712	7859	1114	4910	523509	38260	469	35	290	6948	91428	20249	529024	18943	513368	11111	117481	17455	289283	0	0	0	0	3	8	0	0	7	0	0	0	0	0	0	0	4	500	217	24194	32388	126	262	0	0	0	0	0	0	42	37	132	0	0	0	1	2730	132577	0	50	34495	108112	15	65	1669	8087	666	18466	1071	2547	82	3863	2914																																																																			207521	74741				2415	1807	1385	422	608	2089	540	1464409	559996	31462	2	1	42037	1
14	390	CRAWFORD	7786	65324	312	466	1808	3164	2024	9	3	74	6878	285	429	1613	2794	1747	8	2	456	17	19	119	190	110	0	1	452	10	18	76	180	167	1	0	7786	404333	171777	22861815	1071000	3466995	3125770	51987	79578	7193	57308	15077	36986	23016	336	750	2203	51877	273659	64758	1384	32114	31260	1982	17696	45080	25828	19432	1097	875	14399229	2593752	11403	23607	52	3	1177	4	0	29700	15832	1377	247860	16080	2232	7912	1336256	95177	1446	183	3693	9425	154200	20246	598024	39510	1473274	367	4420	14227	208122	0	0	0	0	455	3799	188	0	5292	0	0	0	0	0	5	0	268	73631	29163	125178	184317	305	826	0	0	2	1401	2	500	74	155	584	0	0	0	0	5736	439780	0	28	164632	336195	5	196	712	15684	156	27840	4964	14328	7	2590	19270																																																																			576110	83958				7786	6667	5081	1586	1119	6559	885	4782501	1484795	87777	2	1	42039	1
14	410	CUMBERLAND	2944	47271	221	237	427	747	1311	1	0	89	1556	160	185	331	399	481	0	0	81	24	10	9	13	25	0	0	1307	37	42	87	335	805	1	0	2944	232907	29316	16225440	636110	1619480	2078340	38099	13193	1764	3862	7567	7400	2718	46	91	882	8727	64176	27642	7	13950	13685	408	1619	25615	11649	8197	1318	938	5020534	1185020	3515	12145	738	4	671	24	2	37714	16972	5673	237979	12852	1240	11436	1044510	18735	226	4	65	44	393	39170	1389313	35073	986057	2280	23536	53860	986253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50749	65931	2454	488	0	0	90	94935	0	0	37	1	116	3	2405	0	0	2713	241545	91	7597	73989	107162	4	179	2130	7740	2370	15656	1317	3348	86	1365	8659																																																																			262223	130431				2890	1611	1099	512	1279	1780	1203	2732384	1055704	58530	2	1	42041	1
14	430	DAUPHIN	2677	96977	173	252	522	789	935	2	4	85	1725	147	211	401	506	458	1	1	190	18	20	47	57	46	0	2	762	8	21	74	226	431	1	1	2677	183913	43030	15182470	536870	1305245	2047030	42890	1738	426	332	980	863	336	53	40	90	1141	6284	22574	0	12908	9666	500	1533	20541	10627	6680	1747	867	4550982	1045419	2182	8176	981	5	280	17	0	22094	12906	5009	166570	6494	1290	6820	848149	12044	136	0	0	238	2853	28045	926898	26028	682151	4957	51137	28692	459256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56658	69376	690	2523	0	0	116	116510	0	0	14	261	67	2	950	0	0	3204	309065	44	3735	82554	130656	0	69	390	4935	519	10934	2378	6572	33	1690	34444																																																																			226943	87960				2677	1550	1114	436	1127	1834	868	2232683	925667	49212	2	1	42043	1
